wave,flux,std
6915.781,3.73e-15,1.08e-16
6920.175,3.56e-15,1.07e-16
6924.569,3.48e-15,1.06e-16
6928.963,3.80e-15,1.10e-16
6933.357,4.29e-15,1.19e-16
6937.751,3.87e-15,1.14e-16
6942.146,4.14e-15,1.19e-16
6946.54,3.90e-15,1.15e-16
6950.935,3.69e-15,1.12e-16
6955.33,3.90e-15,1.14e-16
6959.725,3.53e-15,1.08e-16
6964.12,3.70e-15,1.11e-16
6968.515,3.67e-15,1.11e-16
6972.91,4.10e-15,1.16e-16
6977.305,3.73e-15,1.11e-16
6981.701,3.86e-15,1.14e-16
6986.097,3.73e-15,1.12e-16
6990.492,3.96e-15,1.16e-16
6994.888,3.74e-15,1.14e-16
6999.285,3.91e-15,1.17e-16
7003.681,3.53e-15,1.12e-16
7008.077,3.71e-15,1.13e-16
7012.474,3.60e-15,1.13e-16
7016.87,4.31e-15,1.21e-16
7021.267,4.27e-15,1.20e-16
7025.664,4.16e-15,1.18e-16
7030.061,4.25e-15,1.19e-16
7034.458,3.80e-15,1.12e-16
7038.855,4.05e-15,1.16e-16
7043.253,4.02e-15,1.16e-16
7047.65,3.68e-15,1.11e-16
7052.048,3.78e-15,1.15e-16
7056.446,3.66e-15,1.13e-16
7060.844,3.48e-15,1.10e-16
7065.242,3.73e-15,1.13e-16
7069.641,4.01e-15,1.17e-16
7074.039,3.78e-15,1.13e-16
7078.438,4.00e-15,1.16e-16
7082.836,3.57e-15,1.09e-16
7087.235,4.17e-15,1.16e-16
7091.634,3.73e-15,1.12e-16
7096.033,3.91e-15,1.14e-16
7100.433,3.49e-15,1.09e-16
7104.832,3.84e-15,1.14e-16
7109.232,3.57e-15,1.13e-16
7113.632,3.94e-15,1.18e-16
7118.031,3.64e-15,1.15e-16
7122.431,3.77e-15,1.17e-16
7126.832,4.04e-15,1.20e-16
7131.232,4.05e-15,1.21e-16
7135.633,4.51e-15,1.26e-16
7140.033,4.54e-15,1.26e-16
7144.434,4.88e-15,1.29e-16
7148.835,4.90e-15,1.31e-16
7153.236,5.14e-15,1.36e-16
7157.637,5.74e-15,1.46e-16
7162.039,5.74e-15,1.50e-16
7166.44,9.34e-15,1.93e-16
7170.842,4.52e-15,1.37e-16
7175.244,4.10e-15,1.32e-16
7179.646,4.04e-15,1.31e-16
7184.048,3.54e-15,1.25e-16
7188.45,3.64e-15,1.28e-16
7192.853,3.48e-15,1.25e-16
7197.255,3.89e-15,1.32e-16
7201.658,3.50e-15,1.22e-16
7206.061,3.58e-15,1.19e-16
7210.464,3.39e-15,1.14e-16
7214.868,3.19e-15,1.11e-16
7219.271,3.31e-15,1.12e-16
