wave,inten,std
7467.506,42403.349,207.841
7472.050,41836.758,206.482
7476.596,43121.608,209.545
7481.144,41531.586,205.733
7485.693,41867.608,206.463
7490.244,40737.900,203.787
7494.797,39403.879,200.529
7499.351,37438.687,195.481
7503.908,36704.678,193.530
7508.466,36084.157,191.914
7513.026,35792.853,191.309
7517.587,37665.117,196.018
7522.151,38304.306,197.664
7526.716,38929.255,199.311
7531.283,39620.913,200.925
7535.852,40679.843,203.534
7540.422,39855.169,201.599
7544.995,39151.167,199.855
7549.569,38319.146,197.676
7554.145,36469.878,193.072
7558.723,34644.169,188.154
7563.303,32887.394,183.483
7567.884,32228.516,181.593
7572.468,32402.991,182.173
7577.053,32730.389,183.019
7581.641,33116.224,184.071
7586.230,32809.065,183.259
7590.821,32699.144,182.921
7595.414,28737.695,171.729
7600.009,21435.652,148.832
7604.606,12818.458,116.366
7609.205,7230.486,89.437
