TIME,CH1,CH2,,TIME,MATH
2.14E+05,-0.98,-0.29,,4.28E+06,0.00109375
2.14E+05,-0.98,-0.29,,4.29E+06,0.00109375
2.15E+05,-0.98,-0.29,,4.30E+06,0.00109375
2.16E+05,-0.98,-0.29,,4.31E+06,0.00140625
2.16E+05,-0.98,-0.27,,4.33E+06,0.00171875
2.17E+05,-0.98,-0.29,,4.34E+06,0.00109375
2.18E+05,-0.98,-0.27,,4.35E+06,0.000546875
2.18E+05,-0.98,-0.29,,4.36E+06,0.00078125
2.19E+05,-0.98,-0.27,,4.38E+06,0.00109375
2.19E+05,-0.98,-0.29,,4.39E+06,0.00109375
2.20E+05,-0.98,-0.27,,4.40E+06,0.00109375
2.21E+05,-0.98,-0.29,,4.41E+06,0.00078125
2.21E+05,-0.98,-0.27,,4.43E+06,0.000546875
2.22E+05,-0.98,-0.29,,4.44E+06,0.00109375
2.23E+05,-0.98,-0.27,,4.45E+06,0.00171875
2.23E+05,-0.98,-0.29,,4.46E+06,0.00109375
2.24E+05,-0.98,-0.29,,4.48E+06,0.000546875
2.24E+05,-0.98,-0.29,,4.49E+06,0.00078125
2.25E+05,-0.98,-0.27,,4.50E+06,0.00109375
2.26E+05,-0.98,-0.29,,4.51E+06,0.00078125
2.26E+05,-0.98,-0.29,,4.53E+06,0.000546875
2.27E+05,-0.98,-0.31,,4.54E+06,0.00078125
2.28E+05,-0.98,-0.29,,4.55E+06,0.00109375
2.28E+05,-0.98,-0.29,,4.56E+06,0.00109375
2.29E+05,-0.98,-0.29,,4.58E+06,0.00109375
2.29E+05,-0.98,-0.29,,4.59E+06,0.00078125
2.30E+05,-0.98,-0.29,,4.60E+06,0.000546875
2.31E+05,-1.02,-0.29,,4.61E+06,0.00078125
2.31E+05,-1.02,-0.27,,4.63E+06,0.00109375
2.32E+05,-1.02,-0.29,,4.64E+06,0.00109375
2.33E+05,-1.02,-0.27,,4.65E+06,0.00109375
2.33E+05,-1.02,-0.29,,4.66E+06,0.00078125
2.34E+05,-1.02,-0.29,,4.68E+06,0.000546875
2.34E+05,-1.02,-0.29,,4.69E+06,0.00078125
2.35E+05,-1.02,-0.29,,4.70E+06,0.00109375
2.36E+05,-1.02,-0.29,,4.71E+06,0.00109375
2.36E+05,-1.02,-0.27,,4.73E+06,0.00109375
2.37E+05,-0.98,-0.29,,4.74E+06,0.00109375
2.38E+05,-1.02,-0.29,,4.75E+06,0.00109375
2.38E+05,-0.98,-0.29,,4.76E+06,0.00140625
2.39E+05,-1.02,-0.29,,4.78E+06,0.00171875
2.39E+05,-0.98,-0.29,,4.79E+06,0.00140625
2.40E+05,-1.02,-0.29,,4.80E+06,0.00109375
2.41E+05,-1.02,-0.29,,4.81E+06,0.00140625
2.41E+05,-1.02,-0.29,,4.83E+06,0.00171875
2.42E+05,-1.02,-0.29,,4.84E+06,0.00140625
2.43E+05,-1.02,-0.29,,4.85E+06,0.00109375
2.43E+05,-1.02,-0.29,,4.86E+06,0.00140625
2.44E+05,-1.02,-0.29,,4.88E+06,0.00171875
2.44E+05,-0.98,-0.29,,4.89E+06,0.00109375
2.45E+05,-1.02,-0.29,,4.90E+06,0.000546875
2.46E+05,-1.02,-0.29,,4.91E+06,0.00078125
2.46E+05,-1.02,-0.29,,4.93E+06,0.00109375
2.47E+05,-1.02,-0.29,,4.94E+06,0.00109375
2.48E+05,-1.02,-0.29,,4.95E+06,0.00109375
2.48E+05,-1.02,-0.29,,4.96E+06,0.00109375
2.49E+05,-1.02,-0.27,,4.98E+06,0.00109375
2.49E+05,-1.06,-0.29,,4.99E+06,0.00109375
2.50E+05,-1.02,-0.27,,5.00E+06,0.00109375
2.51E+05,-1.06,-0.29,,5.01E+06,0.00109375
2.51E+05,-1.02,-0.29,,5.03E+06,0.00109375
2.52E+05,-1.02,-0.29,,5.04E+06,0.00109375
2.53E+05,-1.02,-0.29,,5.05E+06,0.00109375
2.53E+05,-1.02,-0.29,,5.06E+06,0.00109375
2.54E+05,-1.02,-0.29,,5.08E+06,0.00109375
2.54E+05,-1.06,-0.29,,5.09E+06,0.00078125
2.55E+05,-1.06,-0.27,,5.10E+06,0.000546875
