wave,inten,std
4892.000,198078.620,445.936
4896.696,197672.869,445.564
4901.389,199657.735,447.766
4906.081,198852.762,446.836
4910.771,198320.838,446.245
4915.459,199822.390,447.872
4920.145,199779.755,447.869
4924.829,199650.999,447.692
4929.512,200508.036,448.665
4934.193,202414.272,450.848
4938.872,202656.537,451.097
4943.549,203615.915,452.089
4948.224,203421.230,451.921
4952.898,202364.161,450.708
4957.570,204083.198,452.593
4962.240,203910.927,452.440
4966.908,203815.182,452.350
4971.574,204523.252,453.158
4976.239,201800.466,450.188
4980.902,202602.122,450.972
4985.563,200184.987,448.328
4990.223,202828.044,451.316
4994.881,203562.918,452.080
4999.537,204271.709,452.915
5004.191,202950.457,451.396
5008.843,203673.471,452.218
5013.494,204126.303,452.721
5018.143,203365.471,451.834
5022.791,203746.673,452.271
5027.437,203949.925,452.539
5032.081,204386.930,452.903
5036.723,204807.247,453.437
5041.364,207672.008,456.602
5046.003,207738.923,456.705
5050.640,204964.688,453.557
5055.276,206121.413,454.861
5059.910,207636.063,456.545
5064.542,207107.421,455.950
5069.172,206772.458,455.548
5073.801,205911.543,454.665
5078.429,207496.591,456.312
5083.055,207609.421,456.436
5087.679,207884.294,456.728
5092.301,209463.603,458.595
5096.922,208737.128,457.674
5101.541,207470.802,456.399
5106.159,207313.773,456.208
5110.775,208287.413,457.233
5115.389,209252.735,458.266
5120.002,208684.042,457.680
5124.613,208288.542,457.223
5129.223,209472.546,458.509
5133.831,207467.930,456.328
5138.437,207947.674,456.914
5143.042,206459.797,455.229
5147.646,205187.409,453.818
5152.247,207343.784,456.218
5156.848,207153.921,455.928
5161.446,207802.290,456.718
5166.043,206452.676,455.211
5170.639,206666.399,455.431
5175.233,207235.106,456.058
5179.825,208752.202,457.747
5184.416,209172.715,458.151
5189.006,209258.571,458.313
5193.594,207768.387,456.647
5198.180,209307.178,458.347
5202.765,207980.103,456.883
5207.349,207006.343,455.818
5211.931,205529.955,454.221
5216.511,207214.184,455.965
5221.090,206170.299,454.857
5225.668,207430.767,456.218
5230.244,208813.325,457.763
5234.818,209733.937,458.794
5239.391,206774.803,455.550
5243.963,205616.165,454.213
5248.533,206798.067,455.545
5253.102,207954.610,456.835
5257.669,207111.631,455.913
5262.235,206170.159,454.917
5266.799,207167.619,455.859
5271.363,207111.742,455.924
5275.924,207245.842,456.080
5280.484,208234.799,457.154
5285.043,206744.984,455.519
5289.600,205893.884,454.592
5294.156,204929.916,453.513
5298.711,203657.802,452.102
5303.264,204840.297,453.530
5307.816,204169.807,452.722
5312.366,205082.069,453.805
5316.915,203472.611,451.923
5321.463,204639.391,453.291
5326.009,203970.145,452.607
5330.554,204231.551,452.830
5335.098,205034.894,453.703
5339.640,204849.701,453.480
5344.181,205907.127,454.676
5348.721,202920.647,451.380
5353.259,201181.866,449.459
5357.796,201860.321,450.205
5362.332,202905.619,451.347
5366.866,202081.299,450.450
5371.399,201488.770,449.779
5375.931,201728.930,449.985
5380.461,201652.992,449.974
5384.990,197731.706,445.573
5389.518,200279.816,448.426
5394.044,198984.786,447.000
5398.570,197094.288,444.925
5403.094,199646.747,447.696
5407.616,198964.859,446.975
5412.138,198221.870,446.124
5416.658,197276.231,445.027
5421.177,196704.399,444.505
5425.694,197669.113,445.549
5430.211,197184.811,444.983
5434.726,196726.917,444.455
5439.240,198160.992,446.078
5443.753,197353.785,445.210
5448.264,197149.665,444.969
5452.775,198111.058,446.042
5457.284,197681.192,445.592
5461.791,197313.078,445.115
5466.298,196241.020,443.931
5470.804,197241.025,445.082
5475.308,197339.607,445.155
5479.811,196820.530,444.554
5484.313,195654.161,443.276
5488.814,197867.152,445.755
5493.313,195416.990,442.973
5497.812,195745.311,443.401
5502.309,195243.751,442.737
5506.805,195940.865,443.554
5511.300,197095.325,444.849
5515.794,196663.854,444.293
5520.286,195913.217,443.545
5524.778,195609.799,443.166
5529.268,194273.060,441.667
5533.758,194933.996,442.419
5538.246,195511.971,443.131
5542.733,195651.950,443.269
5547.219,194933.645,442.445
5551.704,194387.489,441.813
5556.187,194259.646,441.620
5560.670,194999.393,442.455
5565.152,195081.689,442.511
5569.632,194612.481,442.058
5574.112,194039.285,441.429
5578.590,193582.513,440.947
5583.067,193753.206,441.084
5587.543,193660.927,441.013
5592.019,192534.377,439.668
5596.493,193022.779,440.259
5600.966,191822.078,438.876
5605.438,193749.998,441.048
5609.909,191257.889,438.255
5614.379,190955.422,437.862
