wave,inten,std
5465.377,197681.192,445.592
5469.756,197313.078,445.115
5474.135,196241.020,443.931
5478.514,197241.025,445.082
5482.893,197339.607,445.155
5487.272,196820.530,444.554
5491.651,195654.161,443.276
5496.030,197867.152,445.755
5500.409,195416.990,442.973
5504.788,195745.311,443.401
5509.166,195243.751,442.737
5513.545,195940.865,443.554
5517.924,197095.325,444.849
5522.302,196663.854,444.293
5526.681,195913.217,443.545
5531.060,195609.799,443.166
5535.438,194273.060,441.667
5539.817,194933.996,442.419
5544.195,195511.971,443.131
5548.574,195651.950,443.269
5552.952,194933.645,442.445
5557.331,194387.489,441.813
5561.709,194259.646,441.620
5566.087,194999.393,442.455
5570.466,195081.689,442.511
5574.844,194612.481,442.058
5579.222,194039.285,441.429
5583.601,193582.513,440.947
5587.979,193753.206,441.084
5592.357,193660.927,441.013
5596.735,192534.377,439.668
5601.114,193022.779,440.259
5605.492,191822.078,438.876
5609.870,193749.998,441.048
5614.248,191257.889,438.255
5618.626,190955.422,437.862
5623.004,191178.646,438.190
5627.382,192291.502,439.427
5631.760,191298.995,438.313
5636.138,188939.375,435.647
5640.516,190653.991,437.535
5644.894,188306.524,434.861
5649.272,188367.847,434.941
5653.650,189570.151,436.273
5658.028,188518.067,435.041
5662.406,188365.610,434.943
5666.784,187590.047,434.030
5671.162,186964.979,433.272
5675.540,184110.643,430.015
5679.918,186023.570,432.253
5684.295,185208.372,431.295
5688.673,183517.876,429.343
5693.051,183725.525,429.589
5697.429,184487.894,430.442
5701.807,182603.045,428.283
5706.185,183499.002,429.299
5710.562,182499.928,428.143
5714.940,181420.631,426.820
5719.318,180119.408,425.393
5723.696,181466.813,426.922
5728.073,180365.017,425.585
5732.451,181886.677,427.315
5736.829,179720.162,424.831
5741.206,180673.544,425.973
5745.584,179221.148,424.194
5749.962,179206.194,424.246
5754.340,177197.913,421.865
5758.717,177871.055,422.612
5763.095,177786.786,422.563
5767.473,177282.716,421.923
5771.850,175862.902,420.290
5776.228,176072.596,420.551
5780.606,176260.581,420.708
5784.983,175914.520,420.284
5789.361,174191.960,418.242
5793.739,174968.541,419.173
5798.116,175485.604,419.775
5802.494,174370.158,418.478
5806.872,176220.353,420.688
5811.249,174233.397,418.278
5815.627,175272.431,419.552
5820.005,175389.077,419.652
5824.382,174013.490,417.971
5828.760,174609.219,418.738
5833.138,173039.654,416.852
5837.515,172965.130,416.826
5841.893,173989.219,418.064
5846.271,174527.739,418.640
5850.649,173298.856,417.197
5855.026,173435.497,417.423
5859.404,173106.139,416.989
5863.782,172207.939,415.866
5868.159,171355.497,414.807
5872.537,169566.314,412.616
5876.915,168556.234,411.424
5881.293,170097.452,413.302
5885.670,165987.260,408.323
5890.048,164353.619,406.236
5894.426,162506.357,404.024
5898.804,163045.919,404.669
5903.182,163711.163,405.456
5907.559,165453.748,407.672
5911.937,164833.302,406.877
5916.315,164098.607,406.029
5920.693,162886.530,404.404
5925.071,162702.028,404.319
5929.449,162810.395,404.353
5933.827,162500.248,404.086
5938.204,162511.560,404.081
5942.582,159078.681,399.763
5946.960,158746.495,399.328
5951.338,159160.897,399.917
5955.716,158332.694,398.763
5960.094,158638.710,399.200
5964.472,157763.121,398.148
5968.850,157961.028,398.270
5973.228,155778.402,395.607
5977.606,155979.584,395.877
5981.985,157007.130,397.165
5986.363,157920.771,398.350
5990.741,157132.290,397.275
5995.119,155689.495,395.412
5999.497,156645.070,396.687
6003.875,156131.558,396.073
6008.254,155291.351,394.962
6012.632,156071.964,395.949
6017.010,154697.247,394.288
6021.388,153724.475,392.954
6025.767,153695.583,392.881
6030.145,152788.794,391.677
6034.523,152129.160,390.956
6038.902,153070.091,392.144
6043.280,151740.726,390.416
6047.659,152620.906,391.555
6052.037,150579.330,388.907
6056.416,151477.357,390.146
6060.794,150182.525,388.472
6065.173,150573.505,388.936
6069.551,150568.055,388.954
6073.930,149298.828,387.372
6078.309,149602.752,387.803
6082.687,150120.517,388.456
6087.066,149449.432,387.570
6091.445,149667.924,387.874
6095.824,147785.876,385.424
6100.202,149148.792,387.203
6104.581,148128.603,385.763
6108.960,146906.459,384.280
6113.339,146724.537,384.060
6117.718,148744.091,386.637
6122.097,147394.743,384.856
6126.476,147156.638,384.598
6130.855,146309.759,383.460
6135.234,147535.104,385.145
6139.613,145545.832,382.526
6143.993,147269.128,384.698
6148.372,144783.952,381.532
6152.751,144584.448,381.302
6157.130,144070.970,380.550
6161.510,144285.133,380.855
6165.889,144372.399,380.966
6170.268,144800.377,381.499
6174.648,144324.008,380.848
6179.027,144652.265,381.259
6183.407,143102.649,379.234
6187.787,142922.239,379.023
6192.166,143919.149,380.383
6196.546,142313.742,378.184
6200.926,142121.715,377.914
6205.305,142158.746,378.023
6209.685,142575.853,378.577
6214.065,140459.936,375.827
6218.445,140639.894,375.972
6222.825,140496.980,375.810
6227.205,138799.628,373.513
6231.585,139124.156,373.988
6235.965,137518.230,371.866
6240.345,136604.864,370.613
6244.725,136702.122,370.700
6249.106,137208.529,371.441
6253.486,135215.126,368.666
6257.866,135492.954,369.105
6262.247,134967.211,368.405
6266.627,133642.494,366.545
6271.008,133538.536,366.384
6275.388,131436.601,363.492
6279.769,128466.642,359.436
6284.149,128981.035,360.125
6288.530,129624.932,361.061
6292.911,130300.978,362.002
6297.292,128667.271,359.632
6301.673,128897.168,360.042
6306.054,129563.670,360.981
6310.435,130831.488,362.621
6314.816,130455.038,362.132
6319.197,130251.957,361.869
6323.578,129647.225,361.115
6327.959,130910.008,362.799
6332.341,130180.995,361.763
6336.722,130195.304,361.770
6341.103,129949.549,361.478
6345.485,129018.395,360.116
6349.866,127225.314,357.646
