wave,inten,std
6958.624,54.420,0.453
6963.026,54.315,0.455
6967.428,57.797,0.464
6971.832,55.608,0.456
6976.236,53.688,0.452
6980.642,54.668,0.449
6985.048,52.966,0.444
6989.455,53.412,0.445
6993.863,51.250,0.440
6998.271,53.111,0.443
7002.681,51.000,0.436
7007.091,50.905,0.438
7011.502,51.541,0.442
7015.914,58.279,0.460
7020.327,56.297,0.457
7024.741,55.937,0.457
7029.156,55.633,0.456
7033.572,56.733,0.460
7037.988,54.696,0.452
7042.406,55.731,0.451
7046.825,52.841,0.442
7051.244,52.838,0.436
7055.665,52.606,0.438
7060.086,49.307,0.434
7064.508,55.007,0.450
7068.932,54.665,0.448
7073.356,54.807,0.454
7077.781,58.987,0.458
7082.208,57.497,0.457
7086.635,55.266,0.456
7091.064,54.664,0.451
7095.493,54.339,0.451
7099.923,52.676,0.439
7104.355,53.139,0.440
7108.787,49.249,0.426
7113.221,49.915,0.428
7117.656,46.722,0.416
7122.092,46.742,0.421
7126.528,48.967,0.426
7130.966,49.598,0.430
7135.405,53.506,0.439
7139.845,54.672,0.447
7144.287,57.856,0.456
7148.729,56.838,0.463
7153.173,60.356,0.467
7157.617,64.367,0.481
7162.063,59.850,0.460
7166.510,57.584,0.455
7170.958,48.480,0.420
7175.407,44.643,0.402
7179.858,41.312,0.392
7184.310,39.773,0.376
7188.762,35.831,0.364
7193.217,38.883,0.373
7197.672,38.461,0.375
7202.128,37.371,0.368
7206.586,39.172,0.380
7211.045,41.408,0.389
7215.505,42.511,0.393
7219.967,40.618,0.387
7224.429,40.992,0.391
7228.893,40.398,0.382
7233.359,35.395,0.368
7237.825,37.771,0.371
7242.293,35.070,0.364
7246.762,34.992,0.363
7251.233,39.113,0.374
7255.704,38.170,0.373
7260.177,39.389,0.379
7264.652,40.782,0.385
7269.127,39.556,0.384
7273.605,43.343,0.395
7278.083,39.788,0.378
7282.563,41.906,0.392
7287.044,40.134,0.390
7291.527,40.828,0.384
7296.010,39.031,0.377
7300.496,37.221,0.373
7304.983,39.815,0.378
7309.471,38.219,0.380
7313.960,37.433,0.374
7318.451,41.160,0.386
7322.944,44.948,0.402
7327.438,47.678,0.413
7331.933,48.363,0.418
7336.430,49.348,0.420
7340.928,49.394,0.424
7345.428,49.137,0.426
7349.929,51.170,0.421
7354.431,48.262,0.413
7358.936,48.065,0.412
7363.441,44.246,0.401
7367.949,43.614,0.397
7372.457,41.660,0.387
7376.967,41.308,0.389
7381.479,41.700,0.390
7385.993,42.533,0.392
7390.507,40.478,0.384
7395.024,40.374,0.384
7399.542,39.857,0.383
7404.062,40.893,0.387
7408.583,41.636,0.388
7413.106,38.828,0.381
7417.630,39.064,0.378
7422.156,40.346,0.375
7426.683,39.739,0.378
7431.213,36.671,0.369
7435.744,38.312,0.375
7440.276,35.324,0.363
7444.810,36.357,0.367
7449.346,35.908,0.359
7453.883,38.060,0.373
7458.423,36.492,0.367
7462.963,38.185,0.377
7467.506,40.582,0.384
7472.050,40.647,0.381
7476.596,41.560,0.383
7481.144,39.469,0.378
7485.693,39.639,0.381
7490.244,40.881,0.378
7494.797,38.560,0.371
7499.351,34.961,0.360
7503.908,38.116,0.362
7508.466,36.185,0.357
7513.026,34.865,0.358
7517.587,37.343,0.367
7522.151,39.621,0.371
7526.716,39.524,0.381
7531.283,38.932,0.378
7535.852,40.048,0.385
7540.422,37.873,0.377
7544.995,39.744,0.377
7549.569,35.642,0.370
7554.145,36.413,0.369
7558.723,37.040,0.362
7563.303,33.060,0.355
7567.884,33.284,0.353
7572.468,35.467,0.354
7577.053,35.882,0.364
7581.641,34.653,0.352
7586.230,35.641,0.358
7590.821,35.260,0.355
7595.414,34.070,0.349
7600.009,24.866,0.303
7604.606,16.764,0.247
7609.205,8.341,0.185
7613.805,7.020,0.164
7618.408,8.032,0.182
7623.013,14.431,0.230
7627.619,17.354,0.248
7632.228,16.350,0.240
7636.838,13.749,0.232
7641.451,14.943,0.224
7646.066,14.066,0.226
7650.682,14.969,0.241
7655.301,17.525,0.253
7659.921,18.054,0.267
7664.544,22.068,0.282
7669.169,22.663,0.288
7673.795,26.112,0.306
7678.424,25.836,0.310
7683.055,26.018,0.309
7687.688,26.495,0.315
7692.323,31.629,0.328
7696.960,28.359,0.316
7701.599,29.384,0.318
7706.240,26.472,0.320
7710.884,27.489,0.317
7715.529,27.605,0.313
7720.177,27.125,0.320
7724.827,28.268,0.321
7729.478,27.067,0.316
7734.133,28.362,0.325
7738.789,27.137,0.317
7743.447,29.213,0.328
7748.108,28.630,0.323
7752.770,31.707,0.331
7757.435,32.388,0.337
7762.102,30.252,0.340
7766.772,29.726,0.331
7771.443,30.592,0.335
7776.117,29.608,0.328
7780.793,31.261,0.329
7785.471,29.048,0.322
7790.152,27.300,0.319
7794.834,29.775,0.325
7799.519,29.331,0.329
7804.206,29.018,0.323
7808.896,29.069,0.329
7813.588,28.936,0.327
7818.282,27.630,0.320
7822.978,32.204,0.343
7827.677,29.143,0.328
7832.378,29.873,0.325
7837.081,27.926,0.323
7841.787,25.939,0.308
7846.495,26.226,0.307
7851.205,25.228,0.302
7855.918,24.947,0.297
7860.633,24.534,0.298
7865.351,25.478,0.301
7870.070,24.080,0.304
7874.793,25.486,0.302
7879.517,23.922,0.299
7884.244,25.995,0.299
7888.974,25.885,0.302
7893.705,26.579,0.310
7898.440,24.391,0.297
7903.176,21.978,0.291
7907.916,21.794,0.287
7912.657,21.990,0.288
