wave,flux,std
6867.459,1.39e-15,6.82e-17
6871.851,9.40e-16,5.79e-17
6876.243,1.31e-15,6.57e-17
6880.636,1.31e-15,6.81e-17
6885.029,1.49e-15,7.27e-17
6889.422,1.46e-15,7.21e-17
6893.815,1.23e-15,6.65e-17
6898.208,1.06e-15,6.35e-17
6902.601,1.21e-15,6.51e-17
6906.994,1.55e-15,6.99e-17
6911.388,1.65e-15,7.30e-17
6915.781,1.54e-15,7.20e-17
6920.175,1.59e-15,7.41e-17
6924.569,1.67e-15,7.65e-17
6928.963,1.50e-15,7.27e-17
6933.357,1.74e-15,7.83e-17
6937.751,1.62e-15,7.67e-17
6942.146,1.52e-15,7.42e-17
6946.54,1.62e-15,7.67e-17
6950.935,1.91e-15,8.23e-17
6955.33,1.76e-15,7.88e-17
6959.725,1.23e-15,6.72e-17
6964.12,1.64e-15,7.64e-17
6968.515,1.66e-15,7.75e-17
6972.91,1.75e-15,7.87e-17
6977.305,1.48e-15,7.35e-17
6981.701,1.53e-15,7.49e-17
6986.097,1.39e-15,7.18e-17
6990.492,1.79e-15,8.02e-17
6994.888,1.43e-15,7.43e-17
6999.285,1.73e-15,8.02e-17
7003.681,1.52e-15,7.76e-17
7008.077,1.44e-15,7.36e-17
7012.474,1.38e-15,7.31e-17
7016.87,1.51e-15,7.43e-17
7021.267,1.49e-15,7.33e-17
7025.664,1.39e-15,7.13e-17
7030.061,1.65e-15,7.67e-17
7034.458,1.31e-15,6.97e-17
7038.855,1.57e-15,7.47e-17
7043.253,1.61e-15,7.59e-17
7047.65,1.77e-15,7.94e-17
7052.048,1.47e-15,7.46e-17
7056.446,1.68e-15,7.90e-17
7060.844,1.56e-15,7.69e-17
7065.242,1.61e-15,7.65e-17
7069.641,1.82e-15,8.07e-17
7074.039,1.61e-15,7.68e-17
7078.438,1.50e-15,7.39e-17
7082.836,1.64e-15,7.61e-17
7087.235,1.72e-15,7.68e-17
7091.634,1.71e-15,7.79e-17
7096.033,1.73e-15,7.85e-17
7100.433,1.48e-15,7.39e-17
7104.832,1.36e-15,7.04e-17
7109.232,1.55e-15,7.81e-17
7113.632,1.48e-15,7.45e-17
7118.031,1.49e-15,7.54e-17
7122.431,1.57e-15,7.87e-17
