wave,inten,std
5224.456,0.000,0.000
5228.838,0.000,0.000
5233.220,0.000,0.000
5237.601,0.000,0.000
5241.983,0.000,0.000
5246.365,0.000,0.000
5250.746,0.000,0.000
5255.128,0.000,0.000
5259.509,0.000,0.000
5263.891,0.000,0.000
5268.272,0.000,0.000
5272.653,0.000,0.000
5277.034,0.000,0.000
5281.416,0.000,0.000
5285.797,0.000,0.000
5290.178,0.000,0.000
5294.559,0.000,0.000
5298.940,0.000,0.000
5303.320,0.000,0.000
5307.701,0.000,0.000
5312.082,0.000,0.000
5316.463,0.000,0.000
5320.843,0.000,0.000
5325.224,1.834,0.114
5329.604,1.006,0.102
5333.985,1.175,0.104
5338.365,1.192,0.105
5342.746,1.370,0.108
5347.126,0.897,0.102
5351.506,1.169,0.108
5355.886,1.248,0.110
5360.267,1.182,0.108
5364.647,1.058,0.104
5369.027,0.884,0.101
5373.407,1.075,0.105
5377.787,1.386,0.109
5382.167,0.771,0.100
5386.547,1.075,0.104
5390.926,1.406,0.110
5395.306,1.177,0.106
5399.686,1.309,0.108
5404.066,1.052,0.105
5408.445,1.000,0.104
5412.825,1.192,0.109
5417.205,1.107,0.107
5421.584,1.184,0.109
5425.964,0.866,0.104
5430.343,1.012,0.106
5434.722,1.431,0.112
5439.102,1.584,0.113
5443.481,1.074,0.108
5447.860,1.181,0.110
5452.240,0.976,0.109
5456.619,1.140,0.116
5460.998,1.064,0.123
5465.377,1.200,0.123
5469.756,1.132,0.115
5474.135,1.366,0.113
5478.514,0.977,0.105
5482.893,0.921,0.105
5487.272,1.082,0.107
5491.651,0.986,0.104
5496.030,1.191,0.107
5500.409,1.210,0.108
5504.788,1.193,0.107
5509.166,1.414,0.109
5513.545,1.166,0.105
5517.924,1.041,0.104
5522.302,0.938,0.102
5526.681,1.637,0.112
5531.060,1.190,0.104
5535.438,1.149,0.104
5539.817,1.391,0.108
5544.195,1.341,0.107
5548.574,0.953,0.100
5552.952,1.062,0.103
5557.331,1.551,0.110
5561.709,1.240,0.105
5566.087,1.058,0.103
5570.466,1.248,0.107
5574.844,1.557,0.115
5579.222,1.142,0.111
5583.601,1.075,0.108
5587.979,1.241,0.109
5592.357,1.404,0.109
5596.735,1.120,0.104
5601.114,1.105,0.104
5605.492,1.218,0.105
5609.870,1.094,0.104
5614.248,1.095,0.104
5618.626,1.415,0.108
5623.004,1.126,0.103
5627.382,1.076,0.103
5631.760,0.000,0.000
5636.138,0.000,0.000
5640.516,0.000,0.000
5644.894,0.000,0.000
5649.272,0.000,0.000
5653.650,0.000,0.000
5658.028,0.000,0.000
5662.406,0.000,0.000
5666.784,0.000,0.000
5671.162,0.000,0.000
5675.540,0.000,0.000
5679.918,0.000,0.000
5684.295,0.000,0.000
5688.673,0.000,0.000
5693.051,0.000,0.000
5697.429,0.000,0.000
5701.807,0.000,0.000
5706.185,0.000,0.000
5710.562,0.000,0.000
5714.940,0.000,0.000
5719.318,0.000,0.000
5723.696,0.000,0.000
5728.073,0.000,0.000
5732.451,0.000,0.000
5736.829,0.000,0.000
5741.206,0.000,0.000
5745.584,0.000,0.000
5749.962,0.000,0.000
5754.340,0.000,0.000
5758.717,0.000,0.000
5763.095,0.000,0.000
5767.473,0.000,0.000
5771.850,0.000,0.000
5776.228,0.000,0.000
5780.606,0.000,0.000
5784.983,0.000,0.000
5789.361,0.000,0.000
5793.739,0.000,0.000
5798.116,0.000,0.000
5802.494,0.000,0.000
5806.872,0.000,0.000
5811.249,0.000,0.000
5815.627,0.000,0.000
5820.005,0.000,0.000
5824.382,0.000,0.000
5828.760,0.000,0.000
5833.138,0.000,0.000
5837.515,0.000,0.000
5841.893,0.000,0.000
5846.271,0.000,0.000
5850.649,0.000,0.000
5855.026,0.000,0.000
5859.404,0.000,0.000
5863.782,0.000,0.000
5868.159,0.000,0.000
5872.537,0.000,0.000
5876.915,0.000,0.000
5881.293,0.000,0.000
5885.670,0.000,0.000
5890.048,0.000,0.000
5894.426,0.000,0.000
5898.804,0.000,0.000
5903.182,0.000,0.000
5907.559,0.000,0.000
5911.937,0.000,0.000
5916.315,0.000,0.000
5920.693,0.000,0.000
5925.071,0.000,0.000
5929.449,0.000,0.000
5933.827,0.000,0.000
5938.204,0.000,0.000
5942.582,0.000,0.000
5946.960,0.000,0.000
