wave,flux,std
5548.574,2.44e-16,8.62e-17
5552.952,2.24e-16,8.68e-17
5557.331,2.44e-16,8.59e-17
5561.709,1.54e-16,8.50e-17
5566.087,-1.30e-16,8.10e-17
5570.466,1.44e-16,8.55e-17
5574.844,1.54e-16,8.84e-17
5579.222,-1.99e-16,8.52e-17
5583.601,-5.80e-18,8.59e-17
5587.979,8.42e-17,8.65e-17
5592.357,-2.65e-16,7.88e-17
5596.735,-5.18e-17,8.17e-17
5601.114,1.34e-16,8.47e-17
5605.492,2.14e-16,8.46e-17
5609.87,-1.53e-16,7.99e-17
5614.248,-1.59e-16,7.98e-17
5618.626,1.74e-16,8.43e-17
5623.004,6.42e-17,8.20e-17
5627.382,1.54e-16,8.34e-17
5631.76,-1.88e-16,7.88e-17
5636.138,6.42e-17,8.18e-17
5640.516,2.42e-17,8.25e-17
5644.894,-1.58e-17,8.17e-17
5649.272,-1.58e-17,8.17e-17
5653.65,-1.06e-16,8.09e-17
5658.028,1.74e-16,8.32e-17
5662.406,-1.59e-16,7.94e-17
5666.784,-2.50e-16,7.86e-17
5671.162,1.54e-16,8.54e-17
5675.54,-1.83e-16,8.17e-17
5679.918,-1.31e-16,8.32e-17
5684.295,-1.84e-16,8.31e-17
5688.673,-1.54e-16,8.77e-17
5693.051,-1.06e-16,8.76e-17
5697.429,-1.01e-16,8.53e-17
5701.807,-9.38e-17,8.23e-17
5706.185,6.42e-17,8.37e-17
5710.562,-1.18e-16,8.06e-17
5714.94,-5.78e-17,8.21e-17
5719.318,9.42e-17,8.28e-17
5723.696,6.42e-17,8.20e-17
5728.073,1.42e-17,8.04e-17
5732.451,-2.58e-17,7.96e-17
5736.829,-1.13e-16,7.81e-17
5741.206,-1.82e-16,7.73e-17
5745.584,-7.98e-17,7.81e-17
5749.962,-7.18e-17,7.88e-17
5754.34,4.42e-17,8.11e-17
5758.717,1.74e-16,8.26e-17
5763.095,2.14e-16,8.41e-17
5767.473,6.42e-17,8.34e-17
5771.85,-5.08e-17,8.34e-17
5776.228,1.34e-16,8.49e-17
5780.606,1.44e-16,8.42e-17
5784.983,7.42e-17,8.27e-17
5789.361,2.44e-16,8.57e-17
5793.739,-2.60e-16,8.04e-17
5798.116,2.42e-17,8.27e-17
5802.494,-2.02e-16,7.74e-17
5806.872,-1.56e-16,7.81e-17
5811.249,-4.88e-17,8.11e-17
5815.627,-3.39e-16,7.73e-17
5820.005,3.42e-17,8.17e-17
5824.382,-1.38e-16,8.02e-17
5828.76,-2.58e-17,8.24e-17
5833.138,1.04e-16,8.39e-17
5837.515,-5.80e-18,8.24e-17
5841.893,1.74e-16,8.47e-17
5846.271,2.44e-16,8.62e-17
5850.649,-1.97e-16,8.09e-17
5855.026,1.54e-16,8.36e-17
5859.404,8.42e-17,8.33e-17
5863.782,-9.28e-17,8.14e-17
5868.159,2.42e-17,8.21e-17
5872.537,7.42e-17,8.40e-17
5876.915,-5.80e-18,8.31e-17
5881.293,4.20e-18,8.23e-17
5885.67,6.42e-17,8.35e-17
5890.048,-9.28e-17,8.07e-17
5894.426,-1.45e-16,7.93e-17
5898.804,1.84e-16,8.39e-17
5903.182,-1.89e-16,8.00e-17
5907.559,-5.98e-17,8.28e-17
5911.937,-8.68e-17,8.11e-17
5916.315,3.42e-17,8.33e-17
5920.693,-3.40e-16,7.80e-17
5925.071,1.14e-16,8.57e-17
5929.449,1.42e-17,8.36e-17
5933.827,1.74e-16,8.68e-17
5938.204,-2.58e-17,8.39e-17
5942.582,-4.58e-17,8.25e-17
5946.96,-5.88e-17,8.18e-17
5951.338,-6.98e-17,8.10e-17
5955.716,6.42e-17,8.41e-17
5960.094,1.24e-16,8.33e-17
5964.472,-6.38e-17,8.02e-17
5968.85,1.34e-16,8.40e-17
5973.228,1.24e-16,8.23e-17
5977.606,2.44e-16,8.53e-17
5981.985,4.20e-18,8.06e-17
5986.363,-5.38e-17,8.06e-17
5990.741,8.42e-17,8.13e-17
5995.119,2.42e-17,8.04e-17
5999.497,1.42e-17,8.11e-17
6003.875,6.42e-17,8.19e-17
6008.254,8.42e-17,8.03e-17
6012.632,-8.88e-17,7.73e-17
6017.01,4.20e-18,7.89e-17
6021.388,5.42e-17,7.97e-17
6025.767,-1.07e-16,7.67e-17
6030.145,-1.69e-16,7.60e-17
6034.523,-1.41e-16,7.61e-17
6038.902,2.04e-16,8.14e-17
6043.28,1.04e-16,7.99e-17
6047.659,-1.49e-16,7.61e-17
6052.037,1.42e-17,7.83e-17
6056.416,1.74e-16,7.98e-17
6060.794,-1.22e-16,7.59e-17
6065.173,1.42e-17,7.89e-17
6069.551,-5.80e-18,7.59e-17
6073.93,1.44e-16,7.96e-17
6078.309,2.34e-16,8.11e-17
6082.687,2.42e-17,7.81e-17
6087.066,-5.18e-17,7.65e-17
6091.445,-2.25e-16,7.42e-17
6095.824,1.94e-16,8.02e-17
6100.202,1.44e-16,8.01e-17
6104.581,-3.10e-16,7.33e-17
6108.96,-2.58e-17,7.92e-17
6113.339,3.42e-17,8.07e-17
6117.718,7.42e-17,8.21e-17
6122.097,-2.05e-16,7.68e-17
6126.476,-1.58e-17,7.90e-17
6130.855,7.42e-17,7.81e-17
6135.234,2.84e-16,8.03e-17
6139.613,6.42e-17,7.73e-17
6143.993,3.42e-17,7.65e-17
6148.372,-1.45e-16,7.42e-17
6152.751,1.54e-16,7.94e-17
6157.13,7.42e-17,7.93e-17
6161.51,-1.65e-16,7.48e-17
6165.889,-5.80e-18,7.63e-17
6170.268,1.54e-16,7.70e-17
6174.648,-6.18e-17,7.40e-17
6179.027,-4.98e-17,7.40e-17
6183.407,4.42e-17,7.47e-17
6187.787,-4.58e-17,7.32e-17
6192.166,-2.25e-16,6.95e-17
6196.546,-2.58e-17,7.40e-17
6200.926,1.42e-17,7.33e-17
6205.305,-2.23e-16,6.96e-17
6209.685,-1.14e-16,7.20e-17
6214.065,1.94e-16,7.58e-17
6218.445,-6.98e-17,7.29e-17
6222.825,8.42e-17,7.52e-17
6227.205,2.04e-16,7.68e-17
6231.585,-5.88e-17,7.24e-17
6235.965,-2.58e-17,7.33e-17
6240.345,-1.58e-17,7.34e-17
6244.725,4.20e-18,7.35e-17
6249.106,-3.58e-17,7.28e-17
6253.486,-1.59e-16,7.14e-17
6257.866,-1.21e-16,7.23e-17
6262.247,-4.58e-17,7.32e-17
6266.627,3.42e-17,7.40e-17
6271.008,7.42e-17,7.34e-17
6275.388,1.04e-16,7.35e-17
6279.769,2.42e-17,7.28e-17
6284.149,-1.26e-16,6.98e-17
6288.53,-4.78e-17,7.14e-17
6292.911,-3.57e-16,6.68e-17
6297.292,-1.28e-16,7.06e-17
6301.673,-2.31e-16,6.90e-17
6306.054,1.14e-16,7.50e-17
6310.435,-5.80e-18,7.26e-17
6314.816,5.42e-17,7.40e-17
6319.197,8.42e-17,7.32e-17
6323.578,-1.43e-16,6.85e-17
6327.959,5.04e-16,7.90e-17
6332.341,3.24e-16,7.59e-17
6336.722,-2.58e-17,7.14e-17
6341.103,7.42e-17,7.06e-17
6345.485,-6.48e-17,6.91e-17
6349.866,-1.58e-17,7.00e-17
6354.248,-1.58e-17,6.93e-17
6358.63,5.42e-17,7.02e-17
6363.011,1.24e-16,7.18e-17
6367.393,4.42e-17,6.96e-17
6371.775,5.42e-17,7.04e-17
6376.157,1.64e-16,7.12e-17
6380.539,7.42e-17,7.05e-17
6384.921,8.42e-17,7.06e-17
6389.303,3.42e-17,6.91e-17
6393.685,8.42e-17,6.99e-17
6398.067,2.42e-17,6.77e-17
6402.45,1.14e-16,6.93e-17
6406.832,5.42e-17,6.94e-17
6411.215,-8.18e-17,6.56e-17
6415.597,6.42e-17,6.81e-17
6419.98,8.42e-17,6.82e-17
6424.362,-3.58e-17,6.67e-17
6428.745,-6.38e-17,6.53e-17
6433.128,-2.49e-16,6.23e-17
6437.511,-1.09e-16,6.47e-17
6441.894,-1.71e-16,6.33e-17
6446.277,-3.58e-17,6.57e-17
6450.66,-5.48e-17,6.58e-17
6455.043,-5.38e-17,6.51e-17
6459.426,3.42e-17,6.68e-17
6463.81,-2.58e-17,6.69e-17
6468.193,-5.80e-18,6.62e-17
6472.576,-1.38e-16,6.32e-17
6476.96,-8.68e-17,6.41e-17
6481.344,9.42e-17,6.67e-17
6485.727,-3.58e-17,6.54e-17
6490.111,-5.80e-18,6.63e-17
6494.495,2.42e-17,6.62e-17
6498.879,-9.08e-17,6.34e-17
6503.263,-1.58e-17,6.54e-17
6507.647,-6.88e-17,6.46e-17
6512.031,1.04e-16,6.81e-17
6516.415,7.42e-17,6.72e-17
6520.8,4.20e-18,6.52e-17
6525.184,1.54e-16,6.76e-17
6529.569,3.34e-16,7.01e-17
6533.953,1.84e-16,6.74e-17
6538.338,1.74e-16,6.76e-17
6542.722,-1.12e-16,6.22e-17
6547.107,-6.88e-17,6.30e-17
6551.492,1.34e-16,6.73e-17
6555.877,3.64e-16,7.23e-17
6560.262,1.64e-16,6.98e-17
6564.647,3.14e-16,7.27e-17
6569.033,4.64e-16,7.45e-17
6573.418,6.74e-16,7.94e-17
6577.803,7.84e-16,8.14e-17
6582.189,7.44e-16,7.99e-17
6586.575,1.19e-15,8.92e-17
6590.96,9.14e-16,8.59e-17
6595.346,1.93e-15,9.99e-17
6599.732,1.18e-15,8.66e-17
6604.118,1.40e-15,9.02e-17
6608.504,1.44e-15,9.29e-17
6612.89,1.45e-15,9.22e-17
6617.276,6.54e-16,7.82e-17
6621.663,3.94e-16,7.25e-17
6626.049,3.84e-16,7.16e-17
6630.435,2.42e-17,6.42e-17
6634.822,4.42e-17,6.50e-17
6639.209,3.54e-16,7.06e-17
6643.596,7.42e-17,6.48e-17
6647.982,2.04e-16,6.71e-17
6652.369,3.54e-16,7.00e-17
6656.756,-2.58e-17,6.31e-17
6661.144,7.42e-17,6.50e-17
6665.531,3.42e-17,6.39e-17
6669.918,-6.68e-17,6.10e-17
6674.306,1.34e-16,6.57e-17
6678.693,1.24e-16,6.51e-17
6683.081,6.42e-17,6.47e-17
6687.469,4.20e-18,6.19e-17
6691.857,4.42e-17,6.35e-17
6696.244,1.34e-16,6.41e-17
6700.633,4.20e-18,6.20e-17
6705.021,1.34e-16,6.46e-17
6709.409,-3.58e-17,6.20e-17
6713.797,1.34e-16,6.43e-17
6718.186,3.24e-16,6.98e-17
6722.574,2.64e-16,6.79e-17
6726.963,2.44e-16,6.74e-17
6731.352,1.44e-16,6.50e-17
6735.741,3.54e-16,6.90e-17
6740.13,2.74e-16,6.79e-17
6744.519,4.64e-16,7.24e-17
6748.908,4.44e-16,7.14e-17
6753.297,1.84e-16,6.74e-17
6757.687,4.24e-16,7.17e-17
6762.076,2.24e-16,6.63e-17
6766.466,1.44e-16,6.52e-17
6770.856,-4.58e-17,6.17e-17
6775.245,-5.48e-17,6.25e-17
6779.635,1.54e-16,6.63e-17
6784.026,-2.58e-17,6.30e-17
6788.416,5.42e-17,6.44e-17
6792.806,-1.58e-17,6.24e-17
6797.196,1.04e-16,6.56e-17
6801.587,-2.09e-16,5.78e-17
6805.978,-1.25e-16,5.96e-17
6810.368,-1.04e-16,5.97e-17
6814.759,-4.68e-17,6.26e-17
6819.15,9.42e-17,6.56e-17
6823.541,2.42e-17,6.26e-17
6827.932,1.04e-16,6.55e-17
